pitches,player_id,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,player
61,121215,61,100,0.267,0.267,0.273,0.533,0.362,,,4,15,,,,84.2,,10,28,33,Ricardo Rincon
60,500871,60,100,0.176,0.059,0.167,0.235,0.221,0.298,0.275,3,17,80.7,11.7,1749.0,64.7,62.54,2,29,31,Eduardo Escobar
60,434623,60,100,0.308,0.385,0.273,0.692,0.472,,,4,13,,,,97.1,,4,26,34,Juan Morillo
60,622379,60,100,0.143,0.0,0.2,0.143,0.126,0.232,0.23,2,14,94.5,2.4,1957.0,89.7,89.59,7,31,29,Luis Castillo
60,660636,60,100,0.545,0.273,0.556,0.818,0.619,0.471,0.359,6,11,95.4,-1.5,1572.0,65.0,63.97,7,20,40,Diego A. Castillo
59,657209,59,100,0.308,0.308,0.333,0.615,0.43,0.276,0.211,4,13,81.2,12.8,2458.0,89.6,88.27,7,27,32,Dean Deetz
59,594694,59,100,0.643,0.429,0.615,1.071,0.678,0.595,0.449,9,14,91.1,14.1,1992.0,80.4,78.79,2,26,33,Wilmer Difo
58,670032,58,100,0.412,0.529,0.286,0.941,0.583,0.484,0.349,7,17,91.5,20.0,1500.0,61.9,59.66,2,22,36,Nicky Lopez
58,446213,58,100,0.25,0.125,0.286,0.375,0.436,,,2,8,,,,89.3,,8,20,38,Brett Sinkbeil
58,517629,58,100,0.333,0.4,0.25,0.733,0.473,0.498,0.388,5,15,90.7,9.0,1910.0,89.1,88.02,5,31,27,Kelvin Marte
58,595371,58,100,0.462,0.692,0.571,1.154,0.674,0.428,0.301,6,13,91.4,-1.1,1929.0,86.3,86.03,12,26,32,Chris Rearick
58,643550,58,100,0.462,0.462,0.444,0.923,0.601,0.481,0.388,6,13,93.1,13.8,2336.0,85.1,85.59,4,30,28,Layne Somsen
57,673858,57,100,0.5,0.083,0.5,0.583,0.516,0.408,0.352,6,12,94.7,8.2,1941.0,87.2,88.05,2,23,34,Jake Wong
57,425543,57,100,0.455,0.636,0.333,1.091,0.657,0.452,0.359,5,11,91.5,16.5,2326.0,85.5,82.79,1,20,37,Josh Wilson
57,642133,57,100,0.4,0.0,0.4,0.4,0.391,0.379,0.309,6,15,84.3,24.7,1395.0,55.1,53.17,3,24,33,Rowdy Tellez
56,641343,56,100,0.2,0.0,0.2,0.2,0.323,0.383,0.273,2,10,85.6,33.0,1606.0,64.0,61.41,1,21,35,Jake Bauers
56,471083,56,100,0.364,0.0,0.364,0.364,0.401,0.388,0.31,4,11,89.1,6.2,1780.0,80.5,78.12,3,21,35,Miguel Montero
56,607727,56,100,0.333,0.267,0.364,0.6,0.43,0.378,0.269,5,15,91.0,17.3,2185.0,90.4,90.82,8,24,32,Jake Smith
56,605528,56,100,0.429,0.286,0.385,0.714,0.527,0.51,0.429,6,14,84.6,2.2,1938.0,85.5,84.88,2,26,30,Jason Wheeler
56,489413,56,100,0.375,0.125,0.429,0.5,0.465,,,3,8,,,,88.7,,3,22,30,Casper Wells
56,656896,56,100,0.368,0.158,0.333,0.526,0.402,0.412,0.339,7,19,89.0,21.6,1732.0,67.1,65.05,3,28,28,Emmanuel Rivera
55,489400,55,100,0.615,0.385,0.7,1.0,0.691,,,8,13,,,,86.5,,4,20,35,Ryan Verdugo
55,446333,55,100,0.455,0.364,0.444,0.818,0.571,,,5,11,,,,93.3,,1,20,34,Eddie Kunz
55,457581,55,100,0.1,0.0,0.1,0.1,0.229,,,1,10,,,,88.7,,5,25,30,Andrew Brackman
55,543266,55,100,0.4,0.1,0.5,0.5,0.445,,,4,10,,,,85.4,,4,18,33,Bradin Hagens
55,543063,55,100,0.364,0.0,0.364,0.364,0.422,0.388,0.268,4,11,80.3,14.1,1973.0,84.4,83.94,1,18,37,Brandon Crawford
54,673316,54,100,0.368,0.421,0.357,0.789,0.49,0.506,0.413,7,19,91.2,4.3,1696.0,87.1,87.25,7,30,24,Luke Barker
53,453304,53,100,0.2,0.1,0.286,0.3,0.296,,,2,10,,,,87.8,,11,27,26,John Gaub
52,452656,52,100,0.571,0.143,1.0,0.714,0.616,,,4,7,,,,88.6,,7,19,33,David Davidson
52,621259,52,100,0.2,0.1,0.222,0.3,0.325,0.379,0.288,2,10,84.0,6.3,1937.0,86.9,87.98,2,16,36,Brody Koerner
51,673111,51,100,0.333,0.111,0.429,0.444,0.37,0.361,0.312,3,9,95.9,15.6,2147.0,91.5,91.23,4,20,31,José Lopez
51,670161,51,100,0.364,0.636,0.333,1.0,0.594,0.592,0.363,4,11,96.9,17.5,2319.0,86.0,85.45,8,20,31,Parker Dunshee
51,501303,51,100,0.4,0.467,0.417,0.867,0.535,0.556,0.387,6,15,94.3,20.2,1678.0,66.9,65.06,4,23,28,Ehire Adrianza
51,668943,51,100,0.25,0.0,0.375,0.25,0.287,0.267,0.21,3,12,88.5,30.8,2179.0,88.8,88.75,6,22,29,Ryan Miller
51,650489,51,100,0.25,0.0,0.231,0.25,0.269,0.418,0.385,3,12,90.7,12.0,1225.0,49.2,47.49,0,22,29,Willi Castro
51,571771,51,100,0.353,0.294,0.313,0.647,0.45,0.508,0.424,6,17,93.4,24.1,1579.0,59.9,58.16,0,19,32,Enrique Hernández
51,607068,51,100,0.375,0.0,0.4,0.375,0.351,0.368,0.342,6,16,88.8,12.1,1980.0,89.2,86.72,1,18,33,Chris Reed
50,660431,50,100,0.545,0.273,0.556,0.818,0.612,0.499,0.371,6,11,86.8,-1.5,2209.0,91.2,91.49,4,17,33,Hector Perez
50,688010,50,100,0.111,0.0,0.125,0.111,0.206,0.264,0.166,1,9,89.5,30.9,2138.0,86.9,85.16,4,22,28,Nate Fisher
50,451497,50,100,0.615,0.538,0.545,1.154,0.702,,,8,13,,,,86.3,,5,26,24,Brian Slocum
49,663630,49,100,0.692,0.154,0.6,0.846,0.586,0.406,0.382,9,13,92.0,13.9,1486.0,59.0,56.92,2,22,27,Ryan McKenna
49,502273,49,100,0.357,0.286,0.308,0.643,0.386,0.412,0.337,5,14,87.4,13.3,1584.0,65.8,63.57,4,23,26,Mike Freeman
49,641525,49,100,0.071,0.214,0.0,0.286,0.211,0.313,0.179,1,14,90.3,28.6,1310.0,62.2,60.03,2,20,29,Brandon Dixon
49,642834,49,100,0.4,0.333,0.455,0.733,0.479,0.319,0.272,6,15,87.2,22.2,2157.0,82.8,82.98,6,23,26,Jonathan Bermúdez
49,656004,49,100,0.333,0.444,0.333,0.778,0.516,0.568,0.34,3,9,96.3,29.0,2298.0,89.0,88.7,4,16,33,Carlos Sanabria
49,621011,49,100,0.368,0.421,0.313,0.789,0.49,0.444,0.363,7,19,94.0,27.8,1575.0,61.0,59.21,3,30,19,Max Schrock
48,408314,48,100,0.625,1.125,0.5,1.75,0.897,0.687,0.48,5,8,97.5,26.6,2285.0,75.9,72.58,2,22,26,José Reyes
48,544725,48,100,0.25,0.125,0.286,0.375,0.387,0.37,0.314,2,8,85.2,-5.0,1960.0,84.0,83.14,3,15,33,Leury García
48,425796,48,100,0.167,0.5,0.0,0.667,0.44,0.5,0.193,1,6,85.6,26.0,1862.0,84.6,84.92,0,16,32,Jeff Francoeur
48,518435,48,100,0.333,0.5,0.25,0.833,0.511,0.461,0.289,4,12,95.7,27.5,2232.0,91.1,90.72,5,23,25,Manny Barreda
48,150021,48,100,0.375,0.625,0.286,1.0,0.613,,,3,8,,,,84.5,,0,11,37,Darnell McDonald
48,476531,48,100,0.3,0.0,0.3,0.3,0.387,,,3,10,,,,83.5,,4,19,29,Andrew Taylor
47,668800,47,100,0.182,0.091,0.167,0.273,0.251,0.347,0.294,2,11,86.3,6.7,1392.0,52.7,50.63,0,17,30,Andrew Knizner
47,573166,47,100,0.385,0.077,0.357,0.462,0.386,0.401,0.327,5,13,90.4,10.1,1910.0,88.8,87.91,3,26,21,Murphy Smith
46,545121,46,100,0.25,0.188,0.2,0.438,0.337,0.412,0.316,4,16,90.4,15.3,1169.0,48.8,47.36,0,23,23,Ildemaro Vargas
46,656716,46,100,0.308,0.538,0.182,0.846,0.49,0.479,0.341,4,13,85.5,17.8,1626.0,65.4,63.43,0,16,30,Zach McKinstry
46,519048,46,100,0.25,0.0,0.3,0.25,0.219,0.259,0.253,3,12,89.6,20.1,2155.0,87.1,84.12,3,25,21,Mitch Moreland
46,670057,46,100,0.3,0.3,0.286,0.6,0.376,0.303,0.225,3,10,95.2,25.4,1852.0,86.6,86.98,5,21,25,Ryan Hartman
46,543125,46,100,0.2,0.0,0.25,0.2,0.224,,,2,10,,,,84.9,,3,20,26,Chris Dwyer
45,676475,45,100,0.615,0.231,0.636,0.846,0.629,0.506,0.429,8,13,90.4,12.3,1706.0,76.0,74.9,4,28,17,Alec Burleson
45,455117,45,100,0.545,0.455,0.455,1.0,0.612,0.606,0.551,6,11,97.5,20.6,1157.0,59.7,47.57,1,18,27,Martín Maldonado
45,622703,45,100,0.25,0.25,0.25,0.5,0.368,0.42,0.31,3,12,90.6,3.0,2027.0,87.0,87.93,4,23,22,Ronald Herrera
45,431145,45,100,0.154,0.077,0.182,0.231,0.16,0.193,0.182,2,13,91.0,19.4,2200.0,85.1,83.57,6,26,19,Russell Martin
45,615868,45,100,0.25,0.25,0.286,0.5,0.317,0.41,0.361,2,8,92.9,20.4,2176.0,88.0,86.43,4,19,26,Gerardo Concepción
45,448801,45,100,0.333,0.417,0.375,0.75,0.461,0.717,0.49,4,12,99.3,13.0,2086.0,85.1,81.58,3,24,21,Chris Davis
44,445984,44,100,0.167,0.0,0.167,0.167,0.336,,,1,6,,,,94.2,,2,14,30,Jesus Delgado
44,621399,44,100,0.636,0.455,0.6,1.091,0.734,0.504,0.425,7,11,86.7,5.1,2250.0,88.6,87.61,2,21,23,Brady Feigl
44,641995,44,100,0.778,1.333,0.75,2.111,1.054,0.907,0.598,7,9,100.7,12.5,2289.0,89.0,89.53,4,18,26,Roel Ramírez
44,543803,44,100,0.231,0.0,0.231,0.231,0.203,0.296,0.255,3,13,91.3,5.5,2118.0,85.3,84.85,3,23,21,Giovanni Soto
43,656008,43,100,0.333,0.111,0.375,0.444,0.338,0.464,0.361,3,9,89.0,17.8,1967.0,94.1,93.68,5,20,23,Aneurys Zabala
43,150426,43,100,0.5,0.0,0.571,0.5,0.478,,,4,8,,,,89.0,,1,14,29,Mark Mulder
43,624431,43,100,0.455,0.273,0.455,0.727,0.531,0.601,0.536,5,11,97.6,8.1,1612.0,57.7,55.79,1,20,23,Jose Trevino
43,571976,43,100,0.286,0.643,0.083,0.929,0.489,0.381,0.277,4,14,90.6,31.3,1704.0,59.9,57.81,1,24,19,Wil Myers
42,542208,42,100,0.5,0.5,0.429,1.0,0.64,0.557,0.454,4,8,92.7,25.9,1712.0,63.7,61.35,0,16,26,Carlos Pérez
42,605204,42,100,0.2,0.3,0.2,0.5,0.327,0.241,0.167,2,10,83.9,29.0,2039.0,90.8,90.8,5,20,22,J.D. Davis
42,679358,42,100,0.375,0.375,0.333,0.75,0.537,0.385,0.21,3,8,91.3,24.7,1929.0,89.0,90.19,2,18,24,Eric Orze
42,571788,42,100,0.462,0.308,0.417,0.769,0.519,0.523,0.451,6,13,92.0,19.2,1717.0,65.3,63.31,1,22,20,Brock Holt
42,608596,42,100,0.125,0.125,0.125,0.25,0.173,0.31,0.235,1,8,95.6,22.5,2186.0,86.9,86.24,9,26,16,Tom Murphy
42,458628,42,100,0.429,0.0,0.333,0.429,0.373,,,3,7,,,,76.2,,1,12,22,Joe Mather
42,542884,42,100,0.4,0.4,0.375,0.8,0.519,0.425,0.307,4,10,88.2,22.6,2113.0,88.5,88.6,2,16,26,Dustin Antolin
42,643524,42,100,0.471,0.706,0.308,1.176,0.695,0.533,0.376,8,17,91.5,31.2,1290.0,51.7,49.72,3,26,16,Frank Schwindel
42,573016,42,100,0.222,0.333,0.143,0.556,0.386,0.502,0.366,2,9,86.2,-2.1,2077.0,88.1,87.98,2,17,25,Kyle Martin
41,607609,41,100,0.4,0.533,0.308,0.933,0.562,0.599,0.438,6,15,91.7,12.7,2161.0,87.2,86.97,2,24,17,A.J. Ladwig
41,669620,41,100,0.25,0.25,0.25,0.5,0.317,0.388,0.295,3,12,89.1,10.1,2271.0,85.0,85.38,7,18,23,Brady Basso
41,670042,41,100,0.579,0.474,0.563,1.053,0.684,0.592,0.503,11,19,93.1,16.1,1208.0,53.1,51.94,1,22,19,Luke Raley
40,669289,40,100,0.333,0.444,0.25,0.778,0.502,0.436,0.246,3,9,93.2,37.0,1715.0,70.7,69.26,0,21,19,Santiago Espinal
40,232994,40,100,0.5,0.2,0.5,0.7,0.539,,,5,10,,,,82.2,,2,17,23,Scott Strickland
40,606115,40,100,0.333,0.333,0.25,0.667,0.425,0.414,0.33,4,12,89.4,24.7,1514.0,56.9,55.44,1,20,20,Orlando Arcia
40,444360,40,100,0.375,0.125,0.375,0.5,0.446,,,3,8,,,,81.4,,3,14,24,Daniel Davidson
40,605486,40,100,0.444,0.111,0.444,0.556,0.496,0.39,0.279,4,9,91.1,26.3,1897.0,76.8,75.04,1,15,25,Cory Spangenberg
40,425877,40,100,0.5,0.667,0.444,1.167,0.703,0.444,0.411,6,12,95.1,18.9,1583.0,59.8,57.59,2,21,19,Yadier Molina
39,670219,39,100,0.375,0.25,0.429,0.625,0.433,0.382,0.367,3,8,95.3,4.3,2342.0,88.2,87.05,6,15,24,Zac Kristofak
39,668874,39,100,0.8,0.0,0.8,0.8,0.702,0.529,0.421,4,5,86.3,22.8,2348.0,87.2,87.67,1,8,31,Blair Henley
39,519222,39,100,0.455,0.909,0.25,1.364,0.724,0.606,0.456,5,11,99.3,18.1,2057.0,76.6,75.85,0,18,21,Austin Romine
39,461815,39,100,0.375,0.5,0.333,0.875,0.562,0.977,0.707,3,8,102.0,20.7,2013.0,76.5,75.72,1,18,21,David Murphy
39,595441,39,100,0.222,0.111,0.25,0.333,0.319,0.265,0.174,2,9,81.3,-0.1,1945.0,86.6,86.68,2,13,26,Matt Tracy
39,641576,39,100,0.455,0.091,0.556,0.545,0.473,0.396,0.361,5,11,77.9,8.6,2027.0,84.9,86.07,3,17,22,Bernardo Flores Jr.
39,543543,39,100,0.333,0.5,0.167,0.833,0.475,0.438,0.323,2,6,94.7,19.1,1856.0,77.0,76.18,1,14,25,Brad Miller
39,122915,39,100,0.125,0.125,0.143,0.25,0.219,,,1,8,,,,89.0,,1,20,19,Tanyon Sturtze
38,455077,38,100,0.0,0.0,0.0,0.0,0.492,,,0,2,,,,74.1,,0,9,29,Mike Carp
38,645444,38,100,0.4,0.1,0.4,0.5,0.389,0.294,0.286,4,10,89.3,15.7,1371.0,58.4,56.26,1,19,19,Jose Herrera
38,488671,38,100,0.214,0.0,0.231,0.214,0.221,0.219,0.176,3,14,84.3,10.1,1833.0,74.1,72.16,1,18,20,Alex Avila
38,430605,38,100,0.167,0.0,0.2,0.167,0.224,0.496,0.372,1,6,98.7,6.0,1892.0,83.6,80.63,2,13,25,Ryan Raburn
37,670223,37,100,0.778,0.333,0.778,1.111,0.809,0.526,0.486,7,9,91.1,19.0,1399.0,57.0,55.64,0,15,22,Matt Mervis
37,500743,37,100,0.25,0.167,0.25,0.417,0.342,0.274,0.181,3,12,83.0,8.2,1434.0,53.3,51.16,1,16,21,Miguel Rojas
37,620443,37,100,0.3,0.3,0.2,0.6,0.349,0.45,0.331,3,10,91.5,13.8,1872.0,78.6,76.92,3,21,16,Luis Torrens
37,572191,37,100,0.455,0.364,0.5,0.818,0.566,0.447,0.323,5,11,91.9,13.8,1477.0,75.0,73.66,2,15,22,Michael A. Taylor
37,434778,37,100,0.167,0.0,0.143,0.167,0.333,0.438,0.312,1,6,91.4,32.9,2221.0,82.6,81.97,1,14,23,Kendrys Morales
37,621532,37,100,0.3,0.5,0.222,0.8,0.472,0.429,0.35,3,10,94.4,19.0,1599.0,62.7,61.12,0,17,20,Anthony Bemboom
37,680911,37,100,0.5,0.4,0.4,0.9,0.552,0.376,0.378,5,10,88.3,21.8,1545.0,59.5,57.51,2,17,20,Owen Miller
36,460060,36,100,0.429,0.143,0.5,0.571,0.488,0.423,0.335,3,7,87.8,18.0,2087.0,86.6,85.29,0,10,26,Cliff Pennington
36,666163,36,100,0.333,0.444,0.286,0.778,0.505,0.464,0.353,3,9,83.3,-2.9,1611.0,67.3,64.69,2,13,23,Ben Rortvedt
36,503483,36,100,0.429,0.143,0.429,0.571,0.443,,,3,7,,,,86.8,,1,10,26,Zach Clark
36,680983,36,100,0.4,0.0,0.5,0.4,0.451,0.499,0.319,2,5,87.5,-10.6,2315.0,89.7,88.29,4,15,21,Kelvin Caceres
36,666149,36,100,0.429,0.071,0.429,0.5,0.404,0.331,0.317,6,14,90.9,24.2,1645.0,58.6,56.79,0,20,16,Tyler Fitzgerald
36,519445,36,100,0.4,0.2,0.5,0.6,0.435,,,4,10,,,,68.9,,6,17,19,Danny Worth
35,573131,35,100,0.333,0.167,0.308,0.5,0.327,0.399,0.308,4,12,92.5,25.3,1724.0,69.2,68.29,1,20,15,Darin Ruf
35,571657,35,100,0.4,0.2,0.4,0.6,0.44,0.481,0.426,6,15,88.8,18.1,971.0,42.2,40.09,2,19,16,Kyle Farmer
35,596056,35,100,0.5,0.188,0.5,0.688,0.508,0.358,0.352,8,16,89.8,8.3,1535.0,58.4,56.85,1,23,12,John Nogowski
35,664238,35,100,0.625,0.0,0.625,0.625,0.573,0.49,0.446,5,8,98.0,15.8,1579.0,70.5,68.1,0,16,19,Dylan Moore
35,702795,35,100,0.222,0.111,0.222,0.333,0.282,0.201,0.133,2,9,85.4,14.9,1936.0,89.7,89.61,2,14,21,Ryan Loutos
35,642851,35,100,0.308,0.538,0.182,0.846,0.494,0.425,0.305,4,13,90.6,30.9,1331.0,54.2,52.42,1,15,20,Austin Wynns
35,407797,35,100,0.0,0.0,0.0,0.0,0.236,,,0,6,,,,88.4,,0,9,26,Nick Green
35,489267,35,100,0.25,0.75,0.0,1.0,0.535,0.714,0.41,2,8,100.6,20.4,1905.0,79.0,77.63,1,18,17,Adam Rosales
35,430642,35,100,0.333,0.111,0.429,0.444,0.339,,,3,9,,,,86.0,,2,19,16,Jose Capellan
34,691094,34,100,0.3,0.2,0.3,0.5,0.37,0.5,0.417,3,10,96.7,15.7,2070.0,83.3,83.29,6,20,14,Randy Wynne
34,622110,34,100,0.3,0.3,0.222,0.6,0.409,0.557,0.338,3,10,96.9,28.8,1638.0,76.4,75.03,3,17,17,Matt Duffy
34,591720,34,100,0.429,0.429,0.364,0.857,0.538,0.504,0.37,6,14,95.2,21.5,1671.0,63.5,61.82,0,18,16,Ronald Torreyes
34,506988,34,100,0.5,1.0,0.25,1.5,0.826,,,3,6,,,,85.0,,1,14,20,Mike Belfiore
33,666622,33,100,0.5,0.25,0.667,0.75,0.602,0.538,0.4,2,4,90.1,8.7,2331.0,92.8,92.47,4,11,22,Brailyn Marquez
33,641914,33,100,0.083,0.0,0.083,0.083,0.074,0.302,0.238,1,12,91.2,17.4,1203.0,46.9,44.97,0,15,18,Sheldon Neuse
33,516853,33,100,0.167,0.0,0.2,0.167,0.226,,,1,6,,,,93.2,,3,15,18,Wilking Rodríguez
32,465753,32,100,0.143,0.429,0.0,0.571,0.34,0.442,0.274,1,7,86.7,24.1,2160.0,85.2,82.71,0,12,20,Pedro Florimón
32,650738,32,100,0.143,0.429,0.0,0.571,0.277,0.34,0.211,1,7,92.7,13.0,2328.0,87.0,86.72,5,16,16,Adonis Rosa
32,606213,32,100,0.6,0.2,0.6,0.8,0.626,0.724,0.717,3,5,96.0,19.0,1948.0,76.7,74.92,1,10,22,Yermín Mercedes
32,656669,32,100,0.3,0.6,0.125,0.9,0.511,0.346,0.237,3,10,89.4,33.3,1664.0,61.6,60.2,0,13,19,Jordan Luplow
32,516472,32,100,0.385,0.462,0.273,0.846,0.515,0.465,0.373,5,13,89.0,22.3,1750.0,63.5,61.02,1,20,12,Francisco Arcia
31,591741,31,100,0.333,0.333,0.25,0.667,0.409,0.424,0.355,3,9,92.2,1.9,1927.0,87.7,87.31,1,15,16,José Osuna
31,455730,31,100,0.375,0.0,0.5,0.375,0.336,,,3,8,,,,83.4,,3,13,18,Jason Waddell
31,682016,31,100,0.286,0.0,0.4,0.286,0.307,0.243,0.179,2,7,88.9,24.4,2427.0,92.3,92.75,3,12,19,William Woods
31,576397,31,100,0.3,0.4,0.25,0.7,0.444,0.407,0.338,3,10,91.3,21.4,1759.0,77.2,75.58,2,13,18,Jedd Gyorko
31,642086,31,100,0.2,0.1,0.2,0.3,0.257,0.212,0.17,2,10,77.8,28.2,1039.0,48.5,46.94,0,16,15,Dominic Smith
30,452217,30,100,0.0,0.0,0.0,0.0,0.303,,,0,4,,,,86.5,,3,6,24,Wes Whisler
30,678020,30,100,0.0,0.0,0.0,0.0,0.09,0.308,0.243,0,7,89.8,8.0,2116.0,95.2,96.46,4,13,16,Seth Halvorsen
30,598265,30,100,0.25,0.0,0.333,0.25,0.421,0.431,0.234,1,4,81.7,19.0,2170.0,82.4,81.7,2,11,19,Jackie Bradley Jr.
30,434563,30,100,0.4,0.8,0.333,1.2,0.657,0.457,0.199,2,5,89.4,21.8,1818.0,80.4,78.14,1,9,21,Carlos Ruiz
30,407872,30,100,0.333,0.0,0.5,0.333,0.39,,,1,3,,,,91.6,,4,15,14,Joselo Diaz
30,503566,30,100,0.429,0.0,0.6,0.429,0.415,0.465,0.453,3,7,102.3,3.8,2162.0,91.4,90.38,6,14,16,Fabio Castillo
30,607030,30,100,0.571,0.0,0.8,0.571,0.503,0.319,0.34,4,7,84.0,20.0,2590.0,85.5,85.57,4,13,17,Adam McCreery
29,600301,29,100,0.333,0.5,0.25,0.833,0.54,0.533,0.382,2,6,84.0,24.8,1694.0,74.2,71.55,1,12,17,Taylor Motter
29,573262,29,100,0.4,0.0,0.4,0.4,0.479,0.517,0.386,2,5,86.6,5.2,1101.0,50.3,48.71,0,6,23,Mike Yastrzemski
29,665155,29,100,0.444,0.111,0.5,0.556,0.435,0.386,0.291,4,9,94.0,12.8,1932.0,77.4,75.2,3,15,14,Nick Maton
29,606299,29,100,0.429,0.143,0.429,0.571,0.427,0.449,0.449,3,7,91.6,20.0,1796.0,78.5,76.71,0,14,15,José Peraza
29,457508,29,100,0.375,0.625,0.333,1.0,0.59,,,3,8,,,,79.1,,0,11,18,Jonathan Van Every
29,425446,29,100,0.182,0.091,0.182,0.273,0.197,,,2,11,,,,70.5,,2,16,13,Aaron Miles
29,446901,29,100,0.5,0.667,0.5,1.167,0.709,,,3,6,,,,81.0,,2,12,17,James Houser
29,458008,29,100,0.167,0.0,0.2,0.167,0.289,,,1,6,,,,88.9,,0,11,18,Humberto Sanchez
29,596825,29,100,0.625,0.875,0.5,1.5,0.877,0.484,0.408,5,8,90.2,31.8,1972.0,77.7,75.41,0,14,15,Robel García
28,543829,28,100,0.5,0.75,0.333,1.25,0.718,0.627,0.362,2,4,92.6,32.8,1357.0,56.8,54.33,0,8,20,Dee Strange-Gordon
28,450320,28,100,0.5,0.25,0.5,0.75,0.616,,,2,4,,,,80.7,,1,10,18,Carmen Pignatiello
28,493351,28,100,0.25,0.25,0.25,0.5,0.395,0.343,0.217,1,4,92.4,6.5,2023.0,84.6,84.1,1,18,10,Alexei Ramirez
28,676568,28,100,0.333,0.111,0.375,0.444,0.335,0.363,0.382,3,9,81.4,2.8,2264.0,91.4,92.09,4,16,12,Ricky Vanasco
28,518653,28,100,0.333,0.333,0.25,0.667,0.425,0.477,0.321,3,9,84.6,11.8,1707.0,77.9,75.24,0,14,14,Jake Elmore
28,620446,28,100,0.571,0.571,0.5,1.143,0.698,0.415,0.357,4,7,84.8,4.4,2002.0,82.9,80.93,1,12,16,Richard Urena
28,642336,28,100,0.5,0.417,0.455,0.917,0.61,0.465,0.328,6,12,85.1,14.7,1698.0,63.7,62.04,0,13,15,Francisco Mejía
28,664034,28,100,0.25,0.375,0.143,0.625,0.351,0.482,0.308,2,8,91.9,16.0,1883.0,79.0,77.46,1,12,16,Ty France
28,444482,28,100,0.5,0.5,0.5,1.0,0.636,0.607,0.457,4,8,96.7,13.7,1625.0,64.0,62.77,2,14,14,David Peralta
28,453895,28,100,0.25,0.0,0.25,0.25,0.22,0.447,0.442,2,8,97.8,15.6,1840.0,78.8,77.05,2,15,13,Brendan Ryan
28,621002,28,100,0.2,0.1,0.2,0.3,0.211,0.374,0.339,2,10,94.2,13.7,1710.0,74.5,72.81,1,15,13,Daniel Robertson
28,546991,28,100,0.25,0.75,0.0,1.0,0.57,0.731,0.466,1,4,97.4,13.3,1592.0,67.0,65.29,2,12,16,Albert Almora Jr.
28,570560,28,100,0.5,0.5,0.444,1.0,0.625,0.447,0.322,5,10,89.8,24.5,1387.0,60.5,58.21,1,17,11,Yolmer Sánchez
28,606993,28,100,0.3,0.1,0.333,0.4,0.303,0.377,0.363,3,10,79.1,17.0,1630.0,62.3,61.0,3,18,10,Jake Hager
28,683568,28,100,0.333,0.0,0.333,0.333,0.377,0.486,0.281,1,3,90.1,28.7,2149.0,88.8,89.41,2,10,18,Jairo Iriarte
27,681870,27,100,0.2,0.2,0.333,0.4,0.25,0.187,0.198,1,5,82.1,39.3,2613.0,88.3,89.32,4,16,11,Erik Sabrowski
27,435079,27,100,0.333,0.0,0.333,0.333,0.495,0.654,0.662,1,3,87.5,10.7,2001.0,80.0,77.7,0,10,17,Ian Kinsler
27,523253,27,100,0.5,0.0,0.4,0.5,0.411,0.379,0.365,2,4,92.2,22.2,1557.0,70.4,68.78,0,16,11,Logan Forsythe
27,216897,27,100,0.333,0.5,0.25,0.833,0.542,,,2,6,,,,85.9,,2,9,18,Kyle Snyder
27,460131,27,100,0.429,0.429,0.333,0.857,0.546,,,3,7,,,,88.2,,1,18,9,Brian Bogusevic
27,405395,27,100,0.5,1.0,0.25,1.5,0.817,0.435,0.289,3,6,94.4,13.3,1598.0,59.7,58.03,0,11,16,Albert Pujols
27,592273,27,100,0.6,0.6,0.5,1.2,0.74,0.691,0.499,3,5,96.9,15.6,1995.0,73.6,72.37,4,14,13,Brandon Drury
27,621044,27,100,0.4,0.8,0.333,1.2,0.665,0.54,0.294,2,5,81.1,-2.2,1631.0,77.8,76.24,1,7,20,Jesmuel Valentín
26,472490,26,100,0.0,0.0,0.0,0.0,0.142,,,0,4,,,,85.6,,3,13,13,Jae Kuk Ryu
26,650907,26,100,0.625,1.25,0.4,1.875,1.017,0.33,0.225,5,8,88.6,41.1,1570.0,60.8,58.56,2,11,15,René Pinto
26,644374,26,100,0.6,0.4,0.5,1.0,0.624,0.508,0.425,6,10,93.4,18.3,1083.0,44.9,42.76,0,15,11,Yu Chang
26,543776,26,100,0.25,0.125,0.25,0.375,0.311,0.395,0.319,2,8,88.2,-3.8,2223.0,89.3,88.7,0,11,15,JB Shuck
26,694350,26,100,0.6,0.2,0.75,0.8,0.628,0.513,0.449,3,5,99.8,23.3,2104.0,92.4,93.12,2,8,18,Zach Brzykcy
26,676946,26,100,0.25,0.375,0.167,0.625,0.369,0.31,0.248,2,8,91.7,32.4,1394.0,51.8,50.2,3,14,12,Matthew Batten
26,664670,26,100,0.2,0.6,0.0,0.8,0.414,0.36,0.247,2,10,89.0,37.6,1565.0,66.5,64.66,2,16,10,Alejo Lopez
26,477195,26,100,0.143,0.143,0.167,0.286,0.243,0.407,0.39,1,7,100.8,11.2,1945.0,85.3,85.38,6,15,11,Ike Davis
26,640461,26,100,0.5,0.25,0.5,0.75,0.606,0.604,0.555,2,4,91.4,24.3,1660.0,65.8,64.54,0,8,18,Chad Pinder
26,572761,26,100,0.4,0.0,0.4,0.4,0.413,0.557,0.547,2,5,83.7,28.2,1667.0,60.8,59.39,0,8,18,Matt Carpenter
