playerID,yearID,round,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
stottto01,1992,WS,TOR,AL,0,0,4,0,0,0,0,11,4,0,0,0,4,0.286,0.0,0.0,0.0,0.0,0.0,14.0,1,0,0.0,0.0,0.0
stottto01,1993,ALCS,TOR,AL,0,1,1,1,0,0,0,18,6,5,2,4,4,0.273,7.5,0.0,0.0,0.0,1.0,26.0,0,5,0.0,0.0,1.0
stottto01,1993,WS,TOR,AL,0,0,1,1,0,0,0,6,3,6,1,4,1,0.333,27.0,0.0,0.0,0.0,0.0,13.0,0,6,0.0,0.0,0.0
stottto01,1996,NLCS,SLN,NL,1,1,3,2,0,0,0,24,15,11,1,3,11,0.385,12.38,0.0,0.0,1.0,0.0,43.0,1,11,0.0,0.0,0.0
stottto01,1996,NLDS2,SLN,NL,1,0,1,1,0,0,0,20,5,1,1,2,7,0.2,1.35,0.0,0.0,1.0,0.0,28.0,0,1,0.0,0.0,0.0
stottto01,1998,ALDS2,TEX,AL,0,1,1,1,1,0,0,24,6,2,0,4,8,0.24,2.25,0.0,0.0,1.0,0.0,31.0,0,2,1.0,0.0,1.0
stottto01,1999,NLDS2,ARI,NL,1,0,1,1,0,0,0,20,4,1,0,5,6,0.174,1.35,0.0,0.0,0.0,0.0,28.0,0,1,0.0,0.0,1.0
strahma01,2020,NLDS1,SDN,NL,0,0,2,0,0,0,0,3,5,2,0,1,0,0.714,18.0,1.0,0.0,0.0,0.0,9.0,0,2,0.0,1.0,0.0
strahma01,2020,NLWC2,SDN,NL,0,0,2,0,0,0,0,4,2,1,0,1,2,0.333,6.75,0.0,0.0,0.0,0.0,7.0,0,1,0.0,0.0,0.0
strahma01,2023,NLCS,PHI,NL,0,0,4,0,0,0,0,9,1,0,0,1,4,0.1,0.0,0.0,0.0,0.0,0.0,11.0,2,0,0.0,0.0,0.0
strahma01,2023,NLDS1,PHI,NL,0,0,3,0,0,0,1,7,2,0,0,1,1,0.25,0.0,0.0,0.0,0.0,0.0,9.0,1,0,0.0,0.0,1.0
straida01,2013,ALDS2,OAK,AL,0,0,1,1,0,0,0,18,4,3,1,0,8,0.19,4.5,0.0,0.0,1.0,0.0,22.0,0,3,0.0,0.0,1.0
strakle01,1987,ALCS,MIN,AL,0,0,1,1,0,0,0,8,3,5,0,4,1,0.273,16.88,0.0,0.0,0.0,1.0,15.0,0,5,0.0,0.0,0.0
strakle01,1987,WS,MIN,AL,0,0,2,2,0,0,0,27,9,4,1,3,6,0.25,4.0,0.0,0.0,0.0,1.0,39.0,0,4,0.0,0.0,1.0
strasst01,2014,NLDS1,WAS,NL,0,1,1,1,0,0,0,15,8,1,0,1,2,0.364,1.8,0.0,0.0,1.0,0.0,25.0,0,2,1.0,0.0,1.0
strasst01,2017,NLDS2,WAS,NL,1,1,2,2,0,0,0,42,6,0,0,3,22,0.128,0.0,0.0,0.0,0.0,0.0,51.0,0,2,1.0,0.0,1.0
strasst01,2019,NLCS,WAS,NL,1,0,1,1,0,0,0,21,7,0,0,0,12,0.25,0.0,0.0,0.0,0.0,0.0,28.0,0,1,0.0,0.0,0.0
strasst01,2019,NLDS1,WAS,NL,1,0,2,2,0,0,0,36,9,4,2,1,17,0.205,3.0,0.0,0.0,0.0,0.0,46.0,0,4,0.0,1.0,1.0
strasst01,2019,NLWC,WAS,NL,1,0,1,0,0,0,0,9,2,0,0,0,4,0.2,0.0,0.0,0.0,0.0,0.0,10.0,0,0,0.0,0.0,1.0
strasst01,2019,WS,WAS,NL,2,0,2,2,0,0,0,43,12,4,2,3,14,0.222,2.51,1.0,1.0,0.0,0.0,58.0,0,4,0.0,1.0,0.0
stratch01,2023,WS,TEX,AL,0,0,2,0,0,0,0,4,2,2,1,0,1,0.5,13.5,0.0,0.0,0.0,0.0,6.0,0,2,1.0,1.0,0.0
stratsc01,1890,WS,LS2,AA,1,1,3,3,1,0,0,57,26,5,0,4,8,0.24643425579655948,2.37,0.0,0.0,0.0,0.0,0.0,1,15,0.0,0.0,0.0
streehu01,2006,ALCS,OAK,AL,0,1,2,0,0,0,0,10,4,4,2,0,3,0.308,10.8,0.0,0.0,0.0,0.0,13.0,2,4,0.0,0.0,1.0
streehu01,2006,ALDS2,OAK,AL,0,0,3,0,0,0,2,9,4,1,0,1,1,0.333,3.0,0.0,0.0,0.0,0.0,13.0,3,1,0.0,0.0,1.0
streehu01,2009,NLDS2,COL,NL,0,2,3,0,0,0,1,8,6,4,0,3,1,0.5,13.5,0.0,0.0,0.0,0.0,17.0,2,4,1.0,1.0,0.0
streehu01,2014,ALDS1,LAA,AL,0,0,2,0,0,0,0,9,0,0,0,2,3,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0,0,0.0,0.0,0.0
strichu01,2014,NLCS,SFN,NL,0,0,1,0,0,0,0,4,1,1,1,0,1,0.25,6.75,0.0,0.0,0.0,0.0,4.0,0,1,0.0,0.0,0.0
strichu01,2014,NLDS1,SFN,NL,1,0,3,0,0,0,1,9,4,3,3,1,4,0.308,9.0,0.0,0.0,0.0,0.0,14.0,1,3,0.0,0.0,0.0
strichu01,2014,WS,SFN,NL,0,0,4,0,0,0,0,12,4,3,2,1,3,0.267,6.75,0.0,1.0,0.0,0.0,16.0,2,3,0.0,0.0,1.0
strichu01,2016,NLDS1,SFN,NL,0,0,3,0,0,0,0,8,1,0,0,1,3,0.125,0.0,0.0,0.0,0.0,0.0,9.0,2,0,0.0,0.0,1.0
strichu01,2019,NLDS1,WAS,NL,0,0,2,0,0,0,0,6,4,4,3,1,3,0.4,18.0,0.0,0.0,0.0,0.0,11.0,2,4,0.0,0.0,0.0
strichu01,2021,NLDS1,MIL,NL,0,0,3,0,0,0,0,7,3,0,0,0,2,0.3,0.0,0.0,0.0,0.0,0.0,10.0,0,0,0.0,0.0,0.0
stridsp01,2022,NLDS1,ATL,NL,0,1,1,1,0,0,0,7,3,5,1,2,4,0.3,19.29,1.0,0.0,0.0,0.0,12.0,0,5,0.0,0.0,0.0
stridsp01,2023,NLDS1,ATL,NL,0,2,2,2,0,0,0,38,12,4,4,5,15,0.261,2.84,1.0,1.0,1.0,0.0,52.0,0,5,0.0,0.0,2.0
stripro01,2016,NLCS,LAN,NL,0,0,3,0,0,0,0,8,6,4,0,1,0,0.462,13.5,0.0,0.0,0.0,0.0,14.0,1,5,0.0,0.0,1.0
stripro01,2016,NLDS2,LAN,NL,0,0,2,0,0,0,0,5,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2,0,0.0,1.0,0.0
stripro01,2017,NLCS,LAN,NL,0,0,2,0,0,0,0,3,2,0,0,0,1,0.4,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0.0,0.0,0.0
stripro01,2017,WS,LAN,NL,0,0,3,0,0,0,0,6,2,0,0,1,1,0.286,0.0,0.0,0.0,0.0,0.0,8.0,1,0,0.0,0.0,1.0
stripro01,2019,NLDS1,LAN,NL,0,0,1,0,0,0,0,3,1,1,0,0,0,0.333,9.0,0.0,1.0,0.0,0.0,4.0,0,1,0.0,1.0,0.0
stripro01,2020,ALWC1,TOR,AL,0,0,1,0,0,0,0,4,3,1,0,0,1,0.429,6.75,0.0,0.0,0.0,0.0,7.0,0,1,0.0,0.0,0.0
stromma01,2015,ALCS,TOR,AL,1,0,1,1,0,0,0,19,11,4,0,1,1,0.367,5.68,0.0,1.0,0.0,0.0,31.0,0,4,0.0,0.0,0.0
stromma01,2015,ALDS2,TOR,AL,0,0,2,2,0,0,0,39,11,5,1,3,9,0.224,3.46,0.0,0.0,0.0,0.0,53.0,0,6,0.0,1.0,0.0
stromma01,2016,ALCS,TOR,AL,0,1,1,1,0,0,0,16,3,4,2,3,5,0.158,6.75,0.0,1.0,0.0,0.0,22.0,0,4,0.0,0.0,0.0
stromma01,2016,ALWC,TOR,AL,0,0,1,1,0,0,0,18,4,2,1,0,6,0.182,3.0,0.0,0.0,0.0,0.0,22.0,0,2,0.0,0.0,0.0
stroppe01,2012,ALDS1,BAL,AL,1,0,2,0,0,0,0,7,1,0,0,1,2,0.125,0.0,0.0,0.0,0.0,0.0,9.0,0,0,0.0,0.0,0.0
stroppe01,2015,NLCS,CHN,NL,0,0,3,0,0,0,0,7,1,0,0,1,2,0.143,0.0,0.0,0.0,1.0,0.0,10.0,1,0,1.0,0.0,0.0
stroppe01,2015,NLDS1,CHN,NL,0,0,3,0,0,0,0,8,1,1,1,0,4,0.111,3.38,0.0,0.0,0.0,0.0,9.0,1,1,0.0,0.0,0.0
stroppe01,2016,NLCS,CHN,NL,0,0,4,0,0,0,0,9,3,2,0,1,1,0.3,6.0,0.0,0.0,2.0,0.0,13.0,0,2,0.0,0.0,2.0
stroppe01,2016,NLDS1,CHN,NL,0,0,1,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0
stroppe01,2016,WS,CHN,NL,0,0,3,0,0,0,0,6,1,0,0,1,2,0.167,0.0,0.0,1.0,0.0,0.0,7.0,0,0,0.0,0.0,0.0
stroppe01,2017,NLCS,CHN,NL,0,0,2,0,0,0,0,6,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,0.0,0.0,1.0
stroppe01,2017,NLDS2,CHN,NL,0,0,3,0,0,0,0,10,1,1,0,1,1,0.091,2.7,0.0,0.0,1.0,0.0,13.0,0,1,0.0,0.0,0.0
stroppe01,2018,NLWC,CHN,NL,0,0,1,0,0,0,0,3,1,0,0,0,2,0.25,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0.0,0.0,0.0
stupejo01,1982,NLCS,SLN,NL,0,0,1,1,0,0,0,18,4,2,0,1,4,0.2,3.0,0.0,0.0,0.0,0.0,23.0,0,3,1.0,1.0,0.0
stupejo01,1982,WS,SLN,NL,1,0,2,2,1,0,0,39,10,5,1,5,5,0.213,3.46,0.0,3.0,0.0,0.0,52.0,0,5,0.0,0.0,3.0
sturdto01,1955,WS,NYA,AL,0,0,2,0,0,0,0,9,5,2,0,2,0,0.385,6.0,1.0,0.0,0.0,0.0,16.0,2,2,1.0,0.0,0.0
sturdto01,1956,WS,NYA,AL,1,0,2,1,1,0,0,29,8,3,0,8,9,0.229,2.79,0.0,0.0,0.0,0.0,43.0,0,3,0.0,0.0,1.0
sturdto01,1957,WS,NYA,AL,0,0,2,1,0,0,0,18,6,4,2,1,2,0.286,6.0,0.0,0.0,0.0,0.0,24.0,0,4,2.0,0.0,0.0
sturtta01,2004,ALCS,NYA,AL,0,0,4,0,0,0,0,10,2,1,1,2,2,0.182,2.7,0.0,0.0,0.0,0.0,13.0,1,1,0.0,0.0,1.0
sturtta01,2004,ALDS2,NYA,AL,0,0,2,0,0,0,0,8,4,2,1,3,4,0.333,6.75,0.0,0.0,0.0,0.0,15.0,0,2,0.0,0.0,0.0
sturtta01,2005,ALDS2,NYA,AL,0,0,2,0,0,0,0,2,1,1,1,0,0,0.333,13.5,0.0,0.0,0.0,0.0,3.0,0,1,0.0,0.0,0.0
stutemi01,2011,NLDS1,PHI,NL,0,0,1,0,0,0,0,1,3,3,0,1,0,0.75,81.0,0.0,0.0,0.0,0.0,5.0,0,3,0.0,0.0,0.0
suarera01,2022,NLCS,PHI,NL,1,0,2,1,0,0,1,17,2,1,0,0,3,0.095,1.59,0.0,0.0,1.0,0.0,22.0,1,2,0.0,0.0,0.0
suarera01,2022,NLDS1,PHI,NL,0,0,1,1,0,0,0,10,3,1,1,5,5,0.25,2.7,0.0,0.0,0.0,0.0,17.0,0,1,0.0,0.0,1.0
suarera01,2022,WS,PHI,NL,1,0,2,1,0,0,0,17,4,0,0,1,5,0.19,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0.0,0.0,0.0
suarera01,2023,NLCS,PHI,NL,0,1,2,2,0,0,0,30,9,3,0,1,13,0.237,2.7,0.0,0.0,0.0,0.0,40.0,0,3,1.0,0.0,0.0
suarera01,2023,NLDS1,PHI,NL,1,0,2,2,0,0,0,26,4,1,1,1,6,0.133,1.04,0.0,0.0,0.0,0.0,31.0,0,1,0.0,0.0,1.0
suarero01,2022,NLCS,SDN,NL,0,1,2,0,0,0,0,9,4,3,2,1,4,0.333,9.0,1.0,0.0,0.0,0.0,13.0,1,3,0.0,0.0,1.0
suarero01,2022,NLDS2,SDN,NL,0,0,3,0,0,0,0,12,3,0,0,1,3,0.214,0.0,1.0,0.0,0.0,0.0,15.0,0,0,0.0,0.0,1.0
suarero01,2022,NLWC1,SDN,NL,0,0,2,0,0,0,0,6,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,0.0,0.0,0.0
suerowa01,2019,NLDS1,WAS,NL,0,0,1,0,0,0,0,1,2,1,1,0,0,0.667,27.0,0.0,0.0,0.0,0.0,3.0,0,1,0.0,0.0,0.0
suerowa01,2019,WS,WAS,NL,0,0,3,0,0,0,0,5,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2,0,0.0,0.0,0.0
summeed01,1908,WS,DET,AL,0,2,2,1,0,0,0,44,18,7,0,4,7,0.321,4.3,0.0,0.0,0.0,0.0,66.0,1,8,5.0,1.0,0.0
summeed01,1909,WS,DET,AL,0,2,2,2,0,0,0,22,13,7,1,4,4,0.382,8.59,0.0,2.0,1.0,0.0,41.0,0,13,2.0,0.0,0.0
sundrst01,1939,WS,NYA,AL,0,0,1,0,0,0,0,8,4,0,0,1,2,0.308,0.0,0.0,0.0,0.0,0.0,14.0,0,3,0.0,0.0,0.0
suppaje01,2004,NLCS,SLN,NL,1,1,2,2,0,0,0,36,8,4,2,4,9,0.186,3.0,0.0,0.0,1.0,0.0,48.0,0,5,0.0,0.0,1.0
suppaje01,2004,NLDS1,SLN,NL,1,0,1,1,0,0,0,21,2,2,1,3,2,0.091,2.57,0.0,0.0,0.0,0.0,26.0,0,2,0.0,1.0,0.0
suppaje01,2004,WS,SLN,NL,0,1,1,1,0,0,0,14,8,4,1,1,4,0.364,7.71,0.0,0.0,1.0,0.0,24.0,0,4,0.0,0.0,0.0
suppaje01,2005,NLCS,SLN,NL,0,0,1,1,0,0,0,15,3,1,1,3,5,0.167,1.8,0.0,0.0,0.0,0.0,21.0,0,1,0.0,0.0,0.0
suppaje01,2006,NLCS,SLN,NL,1,0,2,2,0,0,0,45,5,1,0,6,6,0.1,0.6,1.0,0.0,1.0,0.0,57.0,0,1,0.0,0.0,0.0
suppaje01,2006,NLDS2,SLN,NL,0,1,1,1,0,0,0,13,6,3,0,3,3,0.353,6.23,1.0,0.0,0.0,0.0,21.0,0,3,0.0,1.0,1.0
suppaje01,2006,WS,SLN,NL,0,0,1,1,0,0,0,18,8,3,1,2,4,0.32,4.5,1.0,0.0,0.0,0.0,28.0,0,3,1.0,0.0,0.0
suppaje01,2008,NLDS2,MIL,NL,0,1,1,1,0,0,0,9,6,5,3,2,3,0.429,15.0,1.0,1.0,0.0,0.0,16.0,0,5,0.0,0.0,1.0
sutclri01,1984,NLCS,CHN,NL,1,1,2,2,0,0,0,40,9,5,0,8,10,0.196,3.38,0.0,0.0,1.0,0.0,58.0,0,6,1.0,2.0,1.0
sutclri01,1989,NLCS,CHN,NL,0,0,1,1,0,0,0,18,5,3,0,4,2,0.227,4.5,2.0,0.0,0.0,1.0,26.0,0,3,0.0,0.0,1.0
suterbr01,2019,NLWC,MIL,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0.0,0.0,0.0
suterbr01,2020,NLWC1,MIL,NL,0,1,1,1,0,0,0,5,3,3,0,5,0,0.375,16.2,0.0,0.0,0.0,0.0,13.0,0,3,0.0,0.0,0.0
suttebr01,1982,NLCS,SLN,NL,1,0,2,0,0,0,1,13,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2,0,0.0,0.0,0.0
suttebr01,1982,WS,SLN,NL,1,0,4,0,0,0,2,23,6,4,1,3,6,0.207,4.7,1.0,0.0,0.0,0.0,32.0,4,4,0.0,0.0,0.0
suttodo01,1974,NLCS,LAN,NL,2,0,2,2,1,1,0,51,7,1,1,2,13,0.125,0.53,0.0,0.0,1.0,0.0,60.0,0,1,1.0,0.0,2.0
suttodo01,1974,WS,LAN,NL,1,0,2,2,0,0,0,39,9,4,1,3,12,0.2,2.77,0.0,1.0,1.0,0.0,50.0,0,4,0.0,1.0,2.0
suttodo01,1977,NLCS,LAN,NL,1,0,1,1,1,0,0,27,9,1,1,0,4,0.257,1.0,0.0,0.0,0.0,0.0,35.0,0,1,0.0,0.0,2.0
suttodo01,1977,WS,LAN,NL,1,0,2,2,1,0,0,48,17,7,3,1,6,0.274,3.94,0.0,0.0,1.0,0.0,66.0,0,7,2.0,0.0,0.0
suttodo01,1978,NLCS,LAN,NL,0,1,1,1,0,0,0,17,7,4,1,2,0,0.292,6.35,0.0,0.0,0.0,0.0,27.0,0,7,1.0,0.0,0.0
suttodo01,1978,WS,LAN,NL,0,2,2,2,0,0,0,36,17,10,1,4,8,0.327,7.5,0.0,1.0,0.0,0.0,56.0,0,10,0.0,0.0,0.0
suttodo01,1982,ALCS,ML4,AL,1,0,1,1,0,0,0,23,8,3,1,2,9,0.267,3.52,0.0,0.0,0.0,0.0,32.0,0,3,0.0,0.0,0.0
suttodo01,1982,WS,ML4,AL,0,1,2,2,0,0,0,31,12,9,2,1,5,0.279,7.84,0.0,0.0,0.0,1.0,45.0,0,11,1.0,0.0,0.0
suttodo01,1986,ALCS,CAL,AL,0,0,2,1,0,0,0,29,6,2,1,1,4,0.182,1.86,0.0,0.0,0.0,0.0,36.0,0,2,2.0,0.0,0.0
swanser01,2022,ALDS2,SEA,AL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0.0
swanser01,2023,ALWC2,TOR,AL,0,0,2,0,0,0,0,4,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0,0.0,0.0,0.0
swiftbi02,1995,NLDS1,COL,NL,0,0,1,1,0,0,0,18,7,4,0,2,3,0.318,6.0,0.0,0.0,0.0,0.0,24.0,0,4,0.0,0.0,1.0
swindgr01,1998,ALDS1,BOS,AL,0,0,1,0,0,0,0,4,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0.0,0.0,1.0
swindgr01,1999,NLDS2,ARI,NL,0,0,3,0,0,0,0,10,1,0,0,3,1,0.1,0.0,1.0,0.0,0.0,0.0,14.0,2,0,0.0,1.0,0.0
swindgr01,2001,NLCS,ARI,NL,0,0,2,0,0,0,0,1,1,1,1,0,0,0.5,27.0,0.0,0.0,0.0,0.0,2.0,0,1,0.0,0.0,0.0
swindgr01,2001,NLDS2,ARI,NL,0,0,2,0,0,0,0,5,1,0,0,0,2,0.2,0.0,0.0,0.0,0.0,0.0,6.0,0,0,1.0,0.0,0.0
swindgr01,2001,WS,ARI,NL,0,0,3,0,0,0,0,8,1,0,0,1,2,0.111,0.0,0.0,1.0,0.0,0.0,10.0,2,0,0.0,0.0,0.0
swindgr01,2002,NLDS2,ARI,NL,0,0,2,0,0,0,0,1,2,1,0,1,0,1.0,27.0,0.0,0.0,0.0,0.0,4.0,0,4,1.0,0.0,0.0
syndeno01,2015,NLCS,NYN,NL,1,0,1,1,0,0,0,17,3,1,0,1,9,0.15,1.59,0.0,1.0,0.0,0.0,21.0,0,1,0.0,0.0,0.0
syndeno01,2015,NLDS2,NYN,NL,0,1,2,1,0,0,0,22,5,3,0,5,11,0.192,3.68,1.0,0.0,0.0,0.0,31.0,0,3,0.0,0.0,1.0
syndeno01,2015,WS,NYN,NL,1,0,1,1,0,0,0,18,7,3,0,2,6,0.304,4.5,0.0,0.0,0.0,0.0,26.0,0,3,1.0,0.0,0.0
syndeno01,2016,NLWC,NYN,NL,0,0,1,1,0,0,0,21,2,0,0,3,10,0.091,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0.0,0.0,0.0
syndeno01,2022,NLCS,PHI,NL,0,0,1,0,0,0,0,4,2,0,0,0,0,0.333,0.0,0.0,0.0,0.0,0.0,6.0,0,0,0.0,0.0,0.0
syndeno01,2022,NLDS1,PHI,NL,0,0,2,1,0,0,0,12,1,1,1,1,4,0.077,2.25,0.0,0.0,0.0,0.0,14.0,1,1,0.0,0.0,0.0
syndeno01,2022,WS,PHI,NL,0,1,1,1,0,0,0,9,3,2,1,0,4,0.273,6.0,0.0,0.0,0.0,0.0,11.0,0,2,0.0,0.0,0.0
taillja01,2022,ALCS,NYA,AL,0,0,1,1,0,0,0,13,4,1,0,3,0,0.235,2.08,0.0,0.0,0.0,0.0,20.0,0,1,0.0,0.0,0.0
taillja01,2022,ALDS1,NYA,AL,0,1,1,0,0,0,0,0,3,2,0,0,0,1.0,5.086469708302169,0.0,0.0,0.0,0.0,3.0,0,2,0.0,0.0,0.0
tamje01,2000,ALDS1,OAK,AL,0,0,3,0,0,0,0,6,3,0,0,1,1,0.333,0.0,1.0,0.0,0.0,0.0,12.0,0,1,1.0,1.0,0.0
tamje01,2001,ALDS2,OAK,AL,0,0,1,0,0,0,0,3,3,2,0,0,0,0.5,18.0,0.0,0.0,0.0,0.0,6.0,1,2,0.0,0.0,0.0
tanakma01,2015,ALWC,NYA,AL,0,1,1,1,0,0,0,15,4,2,2,3,3,0.222,3.6,0.0,0.0,0.0,0.0,21.0,0,2,0.0,0.0,1.0
tanakma01,2017,ALCS,NYA,AL,1,1,2,2,0,0,0,39,7,2,0,2,11,0.149,1.38,0.0,2.0,0.0,0.0,49.0,0,2,0.0,0.0,0.0
tanakma01,2017,ALDS1,NYA,AL,1,0,1,1,0,0,0,21,3,0,0,1,7,0.136,0.0,0.0,0.0,0.0,0.0,23.0,0,0,0.0,0.0,2.0
tanakma01,2018,ALDS1,NYA,AL,1,0,1,1,0,0,0,15,3,1,1,1,4,0.167,1.8,0.0,0.0,0.0,0.0,19.0,0,1,0.0,0.0,0.0
tanakma01,2019,ALCS,NYA,AL,1,1,2,2,0,0,0,33,5,3,1,3,5,0.135,2.45,0.0,0.0,0.0,0.0,40.0,0,4,0.0,0.0,1.0
tanakma01,2019,ALDS2,NYA,AL,1,0,1,1,0,0,0,15,3,1,0,1,7,0.176,1.8,0.0,0.0,1.0,0.0,19.0,0,1,0.0,0.0,1.0
tanakma01,2020,ALDS1,NYA,AL,0,1,1,1,0,0,0,12,8,5,2,1,4,0.4,11.25,0.0,0.0,0.0,0.0,21.0,0,5,0.0,0.0,0.0
tanakma01,2020,ALWC2,NYA,AL,0,0,1,1,0,0,0,12,5,6,0,3,3,0.294,13.5,0.0,0.0,0.0,0.0,20.0,0,6,0.0,0.0,0.0
tananfr01,1979,ALCS,CAL,AL,0,0,1,1,0,0,0,15,6,2,0,2,3,0.3,3.6,0.0,0.0,1.0,0.0,23.0,0,2,0.0,0.0,1.0
tananfr01,1987,ALCS,DET,AL,0,1,1,1,0,0,0,16,6,3,2,4,1,0.3,5.06,0.0,1.0,3.0,0.0,29.0,0,4,1.0,1.0,0.0
tapanke01,1991,ALCS,MIN,AL,0,1,2,2,0,0,0,31,16,9,0,3,9,0.364,7.84,0.0,0.0,0.0,0.0,48.0,0,9,1.0,0.0,1.0
tapanke01,1991,WS,MIN,AL,1,1,2,2,0,0,0,36,13,6,1,2,7,0.289,4.5,0.0,0.0,0.0,0.0,50.0,0,6,1.0,2.0,0.0
tapanke01,1995,NLDS2,LAN,NL,0,0,2,0,0,0,0,1,0,3,0,4,1,0.0,81.0,1.0,0.0,0.0,0.0,5.0,0,3,0.0,0.0,0.0
tapanke01,1998,NLDS1,CHN,NL,0,0,1,1,0,0,0,27,5,1,1,3,6,0.161,1.0,0.0,0.0,0.0,1.0,35.0,0,1,1.0,0.0,0.0
tarplst01,2018,ALDS1,NYA,AL,0,0,1,0,0,0,0,3,4,3,0,1,1,0.571,27.0,0.0,1.0,0.0,0.0,8.0,0,3,0.0,0.0,0.0
tateyyo01,2011,ALCS,TEX,AL,0,0,1,0,0,0,0,2,1,0,0,0,0,0.333,0.0,0.0,0.0,0.0,0.0,3.0,1,0,0.0,0.0,0.0
tavarju01,1995,ALCS,CLE,AL,0,1,4,0,0,0,0,10,3,1,0,1,2,0.2,2.7,1.0,0.0,0.0,0.0,16.0,0,1,0.0,0.0,0.0
tavarju01,1995,ALDS1,CLE,AL,0,0,3,0,0,0,0,8,5,2,1,0,3,0.385,6.75,0.0,0.0,0.0,0.0,13.0,0,2,0.0,0.0,0.0
tavarju01,1995,WS,CLE,AL,0,0,5,0,0,0,0,13,3,0,0,2,1,0.25,0.0,0.0,0.0,1.0,0.0,17.0,1,0,2.0,0.0,2.0
tavarju01,1996,ALDS1,CLE,AL,0,0,2,0,0,0,0,4,1,0,0,2,1,0.25,0.0,0.0,0.0,0.0,0.0,6.0,2,0,0.0,0.0,0.0
tavarju01,1997,NLDS1,SFN,NL,0,1,3,0,0,0,0,12,4,2,1,2,0,0.267,4.5,1.0,0.0,1.0,0.0,18.0,0,2,0.0,0.0,1.0
tavarju01,2004,NLCS,SLN,NL,2,1,5,0,0,0,0,18,3,2,2,2,3,0.15,3.0,1.0,1.0,1.0,0.0,23.0,1,2,0.0,0.0,1.0
tavarju01,2004,NLDS1,SLN,NL,0,0,2,0,0,0,0,7,2,0,0,0,3,0.222,0.0,0.0,0.0,0.0,0.0,9.0,0,0,0.0,0.0,0.0
tavarju01,2004,WS,SLN,NL,0,1,2,0,0,0,0,6,1,1,1,0,1,0.125,4.5,0.0,0.0,0.0,0.0,8.0,2,2,0.0,0.0,0.0
tavarju01,2005,NLCS,SLN,NL,0,0,3,0,0,0,0,10,5,2,0,0,2,0.333,5.4,0.0,2.0,0.0,0.0,15.0,1,2,0.0,0.0,0.0
tavarju01,2005,NLDS1,SLN,NL,0,0,2,0,0,0,0,4,4,2,1,1,0,0.5,13.5,0.0,0.0,1.0,0.0,10.0,0,2,0.0,0.0,0.0
taylobl01,2020,ALCS,HOU,AL,0,0,5,0,0,0,0,11,4,1,1,0,4,0.267,2.45,0.0,0.0,1.0,0.0,16.0,1,1,0.0,0.0,0.0
taylobl01,2020,ALDS2,HOU,AL,1,0,3,0,0,0,0,6,1,0,0,2,0,0.167,0.0,0.0,0.0,0.0,0.0,9.0,0,0,0.0,1.0,0.0
taylobl01,2021,ALCS,HOU,AL,0,0,2,0,0,0,0,8,2,0,0,1,4,0.2,0.0,0.0,0.0,0.0,0.0,11.0,0,0,0.0,0.0,0.0
taylobl01,2021,WS,HOU,AL,0,0,2,0,0,0,0,2,2,1,0,1,1,0.5,13.5,0.0,0.0,0.0,0.0,5.0,0,1,0.0,0.0,0.0
tayloha03,1947,WS,BRO,NL,0,0,1,1,0,0,0,0,2,0,0,1,0,0.667,5.086469708302169,0.0,0.0,0.0,0.0,4.0,0,1,0.0,0.0,0.0
taylojo02,2021,ALCS,BOS,AL,0,0,3,0,0,0,0,6,3,1,0,0,1,0.333,4.5,0.0,0.0,0.0,0.0,9.0,0,1,0.0,0.0,0.0
taylojo02,2021,ALDS2,BOS,AL,0,0,3,0,0,0,0,6,1,0,0,0,1,0.143,0.0,0.0,0.0,0.0,0.0,7.0,0,0,0.0,0.0,0.0
tayloro01,1964,WS,SLN,NL,0,0,2,0,0,0,1,14,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1,0,0.0,0.0,0.0
tayloro01,1969,NLCS,NYN,NL,1,0,2,0,0,0,1,10,3,0,0,0,4,0.231,0.0,0.0,0.0,0.0,0.0,13.0,1,0,0.0,0.0,0.0
