,Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
7620,2022,Jason Vosler,SFG,33,87,76,20,11,5,1,3,11,10,8,1,23,2,1,0,2,1,0,0.263157894,16686
7621,2022,Yu Chang,BOS,8,21,15,2,1,1,0,0,3,1,5,0,5,1,0,0,1,0,0,0.133333333,14773
7622,2022,Miguel Andujar,PIT,9,40,36,9,5,3,1,0,4,9,2,0,5,0,2,0,1,0,1,0.25,15878
7623,2022,Pavin Smith,ARI,74,266,235,52,34,9,0,9,23,33,27,1,63,1,3,0,2,1,0,0.221276595,19892
7624,2022,Ezequiel Tovar,COL,9,32,30,6,4,1,0,1,2,2,2,0,8,0,0,0,0,0,0,0.2,24064
7625,2022,Brian O'Keefe,SEA,2,4,3,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.333333333,16680
7626,2022,Brendon Davis,DET,3,11,10,2,2,0,0,0,2,0,1,0,3,0,0,0,0,1,0,0.2,18587
7627,2022,Buddy Kennedy,ARI,29,89,79,18,13,2,2,1,10,12,7,0,22,1,2,0,1,0,0,0.227848101,22505
7628,2022,Manny Machado,SDP,148,618,556,162,96,35,0,31,94,96,59,9,129,1,2,0,12,9,1,0.291366906,11493
7629,2022,Joey Meneses,WSN,55,234,216,70,43,14,0,13,33,34,15,2,50,1,2,0,13,1,0,0.324074074,14366
7630,2022,Mark Payton,CHW,8,25,21,3,3,0,0,0,3,1,4,0,4,0,0,0,0,0,0,0.142857142,16042
7631,2022,Ernie Clement,OAK,6,18,18,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0.055555555,20352
7632,2022,Michael Toglia,COL,31,115,106,24,12,8,2,2,10,12,9,0,42,0,0,0,1,1,1,0.226415094,25845
7633,2022,Andrew Vaughn,CHW,133,538,495,133,90,26,1,16,58,74,29,0,93,9,5,0,13,0,0,0.268686868,26197
7634,2022,Miguel Cabrera,DET,111,421,386,96,81,10,0,5,25,39,28,3,99,3,4,0,11,1,0,0.248704663,1744
7635,2022,Tommy Pham,BOS,53,225,204,46,29,11,0,6,31,24,14,0,65,6,1,0,7,1,1,0.225490196,2967
7636,2022,Robbie Grossman,ATL,46,152,133,29,19,5,0,5,16,21,18,0,36,0,1,0,1,3,1,0.218045112,5254
7637,2022,Brandon Crawford,SFG,100,341,307,70,49,13,2,6,36,36,26,1,78,5,3,0,8,0,1,0.228013029,5343
7638,2022,Kyle Higashioka,NYY,74,235,217,47,31,7,0,9,25,30,12,0,49,0,4,2,5,0,1,0.216589861,5517
7639,2022,Trayce Thompson,LAD,74,233,200,53,25,14,1,13,34,38,29,0,83,2,2,0,2,4,0,0.265,9952
7640,2022,Enrique Hernandez,BOS,92,372,335,75,48,22,0,5,45,43,30,0,67,3,4,0,10,0,1,0.223880597,10472
7641,2022,Jonathan Schoop,DET,130,496,468,97,62,23,1,11,48,38,19,1,103,5,4,0,14,5,0,0.207264957,11265
7642,2022,Brandon Drury,SDP,46,183,168,40,23,9,0,8,25,28,9,0,42,4,2,0,2,0,1,0.238095238,11615
7643,2022,Teoscar Hernandez,TOR,130,519,483,131,71,34,1,25,71,75,34,0,144,2,0,0,18,6,3,0.271221532,13066
7644,2022,Corey Seager,TEX,151,642,572,139,83,24,1,31,89,80,58,7,99,7,5,0,13,3,0,0.243006993,13624
7645,2022,Tyrone Taylor,MIL,116,401,369,87,46,21,3,17,49,51,22,0,100,7,3,0,11,3,2,0.235772357,13675
7646,2022,Harold Castro,DET,117,434,411,111,81,21,2,7,37,47,17,1,78,1,2,3,5,0,0,0.270072992,14691
7647,2022,Hunter Dozier,KCR,124,481,444,105,63,26,4,12,49,40,33,0,119,3,1,0,14,4,2,0.236486486,15117
7648,2022,Aristides Aquino,CIN,80,274,257,51,28,13,0,10,24,30,17,0,101,0,0,0,1,2,3,0.198443579,15482
7649,2022,Christian Arroyo,BOS,82,283,265,75,54,14,1,6,31,35,13,2,47,3,1,1,7,5,1,0.283018867,16434
7650,2022,Isiah Kiner-Falefa,NYY,137,506,460,119,98,18,0,3,60,46,33,2,67,5,5,3,13,22,4,0.258695652,16512
7651,2022,Jorge Mateo,BAL,142,507,471,102,59,24,7,12,62,47,25,0,140,4,2,3,7,34,8,0.216560509,17273
7652,2022,Myles Straw,CLE,149,572,517,113,88,22,3,0,67,32,48,0,82,1,4,2,4,20,0,0.218568665,17620
7653,2022,Paul DeJong,STL,66,226,199,31,16,9,0,6,19,23,21,0,76,4,2,0,2,3,2,0.155778894,18015
7654,2022,Jake Fraley,CIN,68,243,212,54,34,8,0,12,32,28,26,1,54,3,2,0,1,4,1,0.254716981,19260
7655,2022,Nathaniel Lowe,TEX,157,628,576,175,120,26,3,26,72,74,48,2,143,4,0,0,10,2,2,0.303819444,19566
7656,2022,Bo Bichette,TOR,156,655,612,177,111,41,1,24,86,90,39,0,143,2,2,0,20,11,8,0.289215686,19612
7657,2022,Edward Olivares,KCR,50,162,150,43,31,8,0,4,21,14,9,0,33,2,1,0,1,2,3,0.286666666,19698
7658,2022,Jason Delay,PIT,53,160,150,32,25,6,0,1,14,11,7,0,48,2,0,1,4,0,2,0.213333333,19806
7659,2022,Andres Gimenez,CLE,142,539,473,140,94,26,3,17,65,67,34,4,107,25,3,4,9,18,3,0.295983086,19950
7660,2022,Conner Capel,OAK,13,40,35,13,10,0,1,2,6,9,4,0,8,0,1,0,2,1,1,0.371428571,19983
7661,2022,Mark Contreras,MIN,25,55,52,7,3,1,0,3,8,6,1,0,20,1,1,0,1,1,0,0.134615384,20122
7662,2022,Jo Adell,LAA,85,282,265,60,38,12,2,8,22,27,11,0,104,4,1,0,6,4,2,0.226415094,20220
7663,2022,Drew Waters,KCR,30,99,87,20,9,5,1,5,12,17,11,0,36,0,0,0,1,0,0,0.229885057,20505
7664,2022,Dermis Garcia,OAK,39,125,116,24,13,6,0,5,13,20,8,0,55,1,0,0,1,0,0,0.206896551,20926
7665,2022,Bo Naylor,CLE,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21865
7666,2022,MJ Melendez,KCR,125,507,440,94,56,18,3,17,53,58,59,1,127,1,7,0,2,2,3,0.213636363,22197
7667,2022,Jack Suwinski,PIT,103,368,322,66,36,11,0,19,45,38,41,1,114,4,1,0,5,4,2,0.204968944,22244
7668,2022,Jarred Kelenic,SEA,51,168,151,22,9,5,1,7,19,17,15,0,57,1,1,0,3,4,2,0.145695364,22558
7669,2022,Jordan Diaz,OAK,15,51,49,13,10,3,0,0,3,1,2,0,7,0,0,0,1,0,0,0.265306122,22650
7670,2022,Wander Franco,TBR,83,335,305,84,57,20,3,4,44,31,26,1,32,0,4,0,5,8,0,0.275409836,23667
7671,2022,Brendan Donovan,STL,123,461,386,109,82,21,1,5,64,45,58,1,70,14,2,1,8,2,3,0.282383419,24679
7672,2022,Bobby Witt Jr.,KCR,145,598,559,142,89,27,6,20,78,73,29,2,126,6,4,0,10,29,6,0.254025044,25764
7673,2022,Bryson Stott,PHI,124,458,419,97,67,19,2,9,55,48,36,0,88,1,1,1,3,12,4,0.231503579,26294
7674,2022,Michael Massey,KCR,51,187,167,39,26,9,1,3,14,13,9,0,46,7,2,2,1,3,0,0.233532934,27684
7675,2022,Anthony Rizzo,NYY,126,513,436,94,42,20,1,31,72,71,55,6,97,20,2,0,11,6,4,0.21559633,3473
7676,2022,Eric Hosmer,BOS,14,50,45,11,8,3,0,0,6,4,4,0,9,1,0,0,2,0,0,0.244444444,3516
7677,2022,J.D. Martinez,BOS,139,569,508,141,82,42,1,16,75,59,50,1,138,5,5,0,19,0,0,0.277559055,6184
7678,2022,Elvis Andrus,CHW,43,191,181,49,32,8,0,9,25,28,9,0,30,1,0,0,1,11,0,0.270718232,8709
7679,2022,Billy Hamilton,MIN,10,7,6,0,0,0,0,0,4,0,1,0,3,0,0,0,0,3,1,0.0,10199
7680,2022,Jose Iglesias,COL,116,441,413,124,91,30,0,3,46,47,17,0,52,8,3,0,11,2,3,0.30024213,10231
7681,2022,Corey Dickerson,STL,90,294,278,75,51,17,1,6,28,36,12,1,47,2,2,0,4,0,0,0.269784172,10762
7682,2022,Austin Barnes,LAD,61,204,173,36,23,6,0,7,28,24,27,0,36,2,1,1,5,2,1,0.208092485,12158
7683,2022,C.J. Cron,COL,147,594,541,139,82,27,3,27,75,96,41,6,154,7,4,0,16,0,0,0.256931608,12546
7684,2022,Ildemaro Vargas,WSN,52,191,181,51,36,12,0,3,15,19,5,0,21,3,1,1,5,3,1,0.281767955,13324
7685,2022,Kevin Plawecki,TEX,3,11,11,3,3,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0.272727272,13807
7686,2022,Joey Wendle,MIA,98,363,340,87,59,24,1,3,24,32,14,0,49,5,3,1,7,12,3,0.255882352,13853
7687,2022,Mike Yastrzemski,SFG,131,427,371,80,43,21,2,14,57,46,46,0,112,5,4,1,3,3,0,0.215633423,14854
7688,2022,Brandon Dixon,SDP,4,14,14,3,2,1,0,0,1,1,0,0,5,0,0,0,1,0,0,0.214285714,15214
7689,2022,Austin Wynns,SFG,55,148,135,35,28,5,0,2,10,20,8,0,34,3,1,1,9,0,0,0.259259259,15271
7690,2022,Amed Rosario,CLE,151,639,608,170,127,25,8,10,80,65,24,0,107,4,3,0,17,18,4,0.279605263,15518
7691,2022,Luis Torrens,SEA,51,158,145,34,29,2,0,3,12,14,11,0,49,1,1,0,4,0,0,0.234482758,15905
7692,2022,J.D. Davis,SFG,45,140,122,34,18,8,0,8,18,14,16,1,47,2,0,0,4,0,0,0.278688524,16219
7693,2022,Jose Trevino,NYY,103,332,314,80,57,12,1,10,36,38,15,0,58,2,1,0,5,2,1,0.25477707,16725
7694,2022,Dylan Moore,SEA,92,248,199,44,26,10,2,6,40,23,33,2,75,13,1,1,5,21,7,0.221105527,18042
7695,2022,Dansby Swanson,ATL,162,688,632,176,119,32,1,24,98,94,49,0,179,3,4,0,12,18,7,0.278481012,18314
7696,2022,Adolis Garcia,TEX,156,638,587,146,81,33,5,27,87,100,39,2,178,6,6,0,9,25,5,0.248722316,19287
7697,2022,Bryan Reynolds,PIT,145,596,525,137,90,18,4,25,69,56,55,6,135,14,2,0,13,7,3,0.26095238,19326
7698,2022,Nate Mondou,OAK,1,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,19563
7699,2022,Darick Hall,PHI,40,142,136,34,16,8,1,9,19,16,5,0,44,1,0,0,3,0,0,0.25,19717
7700,2022,Gavin Sheets,CHW,119,395,363,88,55,18,0,15,34,53,26,0,80,3,3,0,9,0,0,0.242424242,19901
7701,2022,Daulton Varsho,ARI,149,556,502,114,64,22,3,25,74,70,40,0,137,6,5,2,8,14,6,0.227091633,19918
7702,2022,Keston Hiura,MIL,78,260,228,52,29,8,1,14,34,31,23,0,109,8,1,0,3,5,2,0.228070175,20003
7703,2022,Dylan Carlson,STL,121,467,411,96,57,28,4,7,55,39,45,1,89,7,4,0,6,5,2,0.233576642,20126
7704,2022,Luis Garcia Jr.,WSN,92,370,353,97,66,22,2,7,28,45,11,1,82,1,4,1,5,3,4,0.274787535,20391
7705,2022,Sean Bouchard,COL,26,92,71,21,12,6,0,3,9,11,19,0,24,1,1,0,1,0,0,0.295774647,21270
7706,2022,Cal Raleigh,SEA,115,403,362,78,30,20,1,27,45,62,34,0,118,2,5,0,5,1,0,0.215469613,21534
7707,2022,Alfonso Rivas III,CHC,91,276,240,57,48,5,2,2,25,22,29,1,82,4,2,1,1,6,1,0.2375,21560
7708,2022,Romy Gonzalez,CHW,32,109,105,25,18,4,1,2,15,11,2,0,39,1,1,0,3,0,1,0.238095238,21562
7709,2022,Ji Hwan Bae,PIT,10,35,31,11,8,3,0,0,5,6,2,0,6,2,0,0,0,3,0,0.354838709,23818
7710,2022,David Hensley,HOU,14,33,28,9,6,1,1,1,7,5,5,0,6,0,0,0,3,0,0,0.321428571,25111
7711,2022,Shea Langeliers,OAK,40,153,142,31,14,10,1,6,14,22,9,0,53,0,2,0,4,0,0,0.218309859,25816
7712,2022,Ryan Kreidler,DET,26,84,73,13,11,1,0,1,8,6,6,0,22,1,2,2,0,0,1,0.178082191,25867
7713,2022,Michael Harris II,ATL,114,435,408,122,74,27,3,18,74,62,21,0,104,5,0,1,7,20,2,0.299019607,25931
7714,2022,Josh Smith,TEX,73,252,212,42,35,5,0,2,23,16,28,0,50,7,3,2,1,4,3,0.198113207,26396
7715,2022,Vinnie Pasquantino,KCR,71,286,249,71,51,10,0,10,23,25,32,1,33,3,2,0,5,1,0,0.285140562,27676
7716,2022,Stephen Vogt,OAK,68,188,166,27,15,4,1,7,18,23,16,0,44,2,4,0,4,1,0,0.162650602,5000
7717,2022,Ji Man Choi,TBR,112,411,350,83,50,22,0,11,36,52,56,3,120,2,3,0,3,0,0,0.237142857,5452
7718,2022,Nolan Arenado,STL,144,600,537,159,86,42,1,30,73,102,52,3,69,7,4,0,15,5,3,0.296089385,9777
7719,2022,Whit Merrifield,TOR,41,127,118,33,23,5,0,5,19,16,8,0,23,0,1,0,2,1,2,0.279661016,11281
7720,2022,Mark Canha,NYM,133,511,439,115,79,23,0,13,67,53,45,1,96,25,2,0,3,3,1,0.261958997,11445
7721,2022,Nick Castellanos,PHI,136,553,519,138,98,27,0,13,56,62,29,0,127,3,2,0,15,7,1,0.265895953,11737
7722,2022,Hanser Alberto,LAD,68,155,152,37,24,9,2,2,11,15,3,0,25,0,0,0,7,0,1,0.243421052,11902
7723,2022,Jace Peterson,MIL,106,315,279,66,42,14,2,8,42,34,29,2,84,2,3,2,8,11,1,0.236559139,12325
7724,2022,James McCann,NYM,56,175,160,33,24,6,0,3,19,17,10,0,41,4,1,0,5,3,0,0.20625,12859
7725,2022,Luke Maile,CLE,63,200,175,38,26,9,0,3,18,16,19,0,53,3,3,0,6,0,0,0.217142857,13355
7726,2022,Mookie Betts,LAD,140,613,548,149,73,39,3,34,115,80,53,0,97,8,4,0,8,12,1,0.27189781,13611
7727,2022,Daniel Vogelbach,NYM,54,173,141,36,22,9,0,5,15,24,31,1,43,1,0,0,3,0,0,0.255319148,14130
7728,2022,Harold Ramirez,TBR,118,425,393,120,90,24,0,6,46,58,19,1,68,9,4,0,5,3,5,0.305343511,14387
7729,2022,Luke Voit,WSN,52,219,197,46,33,4,0,9,17,21,16,0,68,4,2,0,3,0,0,0.233502538,14811
7730,2022,Trey Mancini,HOU,50,181,160,29,14,7,0,8,17,22,18,0,46,1,2,0,8,0,0,0.18125,15149
7731,2022,Rhys Hoskins,PHI,156,665,583,143,78,33,2,30,81,79,71,0,167,6,4,0,12,2,0,0.245283018,16472
7732,2022,Lane Thomas,WSN,138,535,487,119,74,26,2,17,62,51,40,0,125,4,4,0,8,8,4,0.244353182,16939
7733,2022,Mark Mathias,TEX,23,73,64,17,10,2,0,5,11,15,9,0,26,0,0,0,0,2,0,0.265625,18032
7734,2022,Lewin Diaz,MIA,48,167,153,27,18,4,0,5,12,11,11,0,51,1,2,0,3,1,0,0.176470588,18365
7735,2022,Ryan Mountcastle,BAL,143,587,536,132,81,28,1,22,60,83,40,1,151,4,7,0,12,4,1,0.246268656,18373
7736,2022,P.J. Higgins,CHC,70,227,199,46,28,11,1,6,23,30,22,0,56,2,1,3,2,0,0,0.231155778,18433
7737,2022,Ke'Bryan Hayes,PIT,134,555,501,123,89,24,3,7,55,41,47,0,121,5,2,0,11,20,5,0.245508982,18577
7738,2022,Josh Naylor,CLE,120,483,436,112,66,28,0,18,45,73,37,4,76,6,4,0,13,6,1,0.256880733,18839
7739,2022,Leody Taveras,TEX,94,334,309,81,60,14,2,5,38,34,19,0,87,2,3,1,2,11,5,0.262135922,18900
7740,2022,Yuli Gurriel,HOU,144,551,512,123,79,36,0,8,49,53,30,0,68,6,3,0,11,8,0,0.240234375,19198
7741,2022,Zach McKinstry,CHC,46,167,151,30,17,6,3,4,17,12,13,0,46,1,0,2,0,7,0,0.198675496,19392
7742,2022,Tommy Edman,STL,147,610,560,151,104,31,4,12,93,56,44,2,104,5,1,0,10,31,3,0.269642857,19470
7743,2022,Otto Lopez,TOR,4,10,9,6,6,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0.666666666,19608
7744,2022,Ben DeLuzio,STL,16,25,20,3,2,1,0,0,3,0,3,0,5,1,0,1,0,0,1,0.15,19644
7745,2022,Joshua Palacios,WSN,22,48,46,10,8,2,0,0,8,2,1,0,14,1,0,0,0,1,0,0.217391304,19818
7746,2022,Abraham Toro,SEA,103,342,315,58,34,13,1,10,34,35,21,1,64,2,4,0,4,2,0,0.184126984,19844
7747,2022,Miguel Vargas,LAD,17,47,44,7,5,1,0,1,3,8,2,0,13,0,1,0,0,1,0,0.159090909,20178
7748,2022,Stuart Fairchild,CIN,35,98,85,23,13,4,1,5,11,6,8,0,29,5,0,0,1,0,2,0.270588235,20321
7749,2022,Elehuris Montero,COL,51,172,163,40,18,15,1,6,21,19,8,0,58,1,0,0,4,0,0,0.245398773,20543
7750,2022,Alejo Lopez,CIN,56,153,142,37,31,4,1,1,14,9,9,1,21,2,0,0,1,3,1,0.26056338,21127
7751,2022,Alec Bohm,PHI,152,623,578,164,124,24,3,13,79,72,31,1,108,4,10,0,18,2,2,0.283737024,21618
7752,2022,Nick Maton,PHI,30,85,72,18,10,2,1,5,13,17,10,0,29,1,2,0,0,0,0,0.25,21635
7753,2022,Oswaldo Cabrera,NYY,41,158,141,36,21,8,1,6,21,19,15,0,41,0,1,1,1,2,2,0.255319148,21707
7754,2022,Sebastian  Rivero,KCR,14,28,25,4,4,0,0,0,2,1,2,0,9,0,0,1,0,0,0,0.16,21735
7755,2022,Cal Mitchell,PIT,69,229,209,47,32,10,0,5,21,17,18,0,52,0,1,1,3,3,1,0.224880382,22169
7756,2022,Bubba Thompson,TEX,55,180,169,45,39,5,0,1,18,9,7,0,56,2,0,2,2,18,3,0.266272189,22261
7757,2022,Tucupita Marcano,PIT,49,169,152,31,21,6,2,2,18,13,10,0,42,1,1,5,1,2,1,0.203947368,22871
7758,2022,Logan O'Hoppe,LAA,5,16,14,4,4,0,0,0,1,2,2,0,3,0,0,0,0,0,0,0.285714285,24729
7759,2022,Francisco Alvarez,NYM,5,14,12,2,0,1,0,1,3,1,2,0,4,0,0,0,1,0,0,0.166666666,26121
7760,2022,Spencer Steer,CIN,28,107,94,20,13,5,0,2,12,8,11,0,25,2,0,0,2,0,1,0.212765957,26323
7761,2022,Garrett Mitchell,MIL,22,66,60,19,14,3,0,2,9,9,5,0,27,0,0,1,0,8,0,0.316666666,27555
