,Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
8399,2023,Mookie Betts,LAD,151,682,576,177,97,40,1,39,124,107,93,3,105,8,5,0,5,14,3,0.307291666,13611
8400,2023,Anthony Santander,BAL,153,643,579,148,80,41,1,26,78,93,54,1,150,6,4,0,10,5,1,0.255613126,14551
8401,2023,Tyler Stephenson,CIN,136,510,458,110,76,19,2,13,58,55,47,2,134,4,1,0,16,0,1,0.240174672,17988
8402,2023,Nick Senzel,CIN,97,323,294,69,47,9,0,13,48,42,26,0,72,1,2,0,9,6,2,0.234693877,19293
8403,2023,Luis Matos,SFG,65,202,178,44,33,9,1,1,18,9,19,0,28,3,0,2,2,2,0,0.247191011,26467
8404,2023,Sal Frelick,MIL,57,223,191,47,34,9,1,3,29,24,28,0,37,1,3,0,2,7,0,0.246073298,29622
8405,2023,Rafael Ortega,NYM,40,130,108,23,19,3,0,1,16,8,20,0,32,1,0,1,0,6,1,0.212962962,10323
8406,2023,Marcus Semien,TEX,161,739,657,180,107,40,4,29,118,98,72,1,109,5,5,0,5,13,3,0.273972602,12533
8407,2023,Isiah Kiner-Falefa,NYY,107,358,323,78,60,11,1,6,39,37,28,0,70,3,3,1,12,14,4,0.241486068,16512
8408,2023,Andruw Monasterio,MIL,90,313,280,73,55,14,1,3,38,27,28,0,65,3,2,0,9,7,2,0.260714285,19455
8409,2023,Irving Lopez,STL,4,12,11,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0.0,20463
8410,2023,Michael Siani,STL,4,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,22557
8411,2023,Nelson Velazquez,KCR,38,146,132,31,13,4,0,14,27,28,11,0,43,2,1,0,2,0,0,0.234848484,23359
8412,2023,Brenton Doyle,COL,120,422,391,80,49,16,5,10,46,48,21,0,148,4,3,3,7,21,5,0.20460358,25479
8413,2023,Adley Rutschman,BAL,154,674,578,159,109,30,1,19,83,78,89,5,100,2,5,0,14,1,2,0.275086505,26288
8414,2023,Jordan Westburg,BAL,67,225,205,53,32,17,1,3,26,23,16,0,55,1,3,0,3,4,1,0.258536585,27815
8415,2023,Estevan Florial,NYY,18,66,58,13,10,3,0,0,5,7,6,0,19,2,0,0,0,2,0,0.224137931,19151
8416,2023,Zach Neto,LAA,82,325,285,64,39,16,0,9,36,34,20,0,75,16,3,1,5,5,1,0.224561403,31347
8417,2023,Carlos Santana,MIL,52,225,204,51,31,8,1,11,33,33,20,0,34,0,1,0,8,0,0,0.25,2396
8418,2023,Joey Votto,CIN,64,241,207,42,22,6,0,14,26,38,27,0,62,7,0,0,2,0,0,0.20289855,4314
8419,2023,Giancarlo Stanton,NYY,101,413,369,70,34,13,0,23,42,59,41,3,124,2,1,0,11,0,0,0.189701897,4949
8420,2023,Luke Maile,CIN,67,197,177,40,24,10,0,6,17,25,14,0,49,5,0,1,8,2,1,0.2259887,13355
8421,2023,Raimel Tapia,TBR,5,11,9,3,3,0,0,0,4,0,2,0,1,0,0,0,0,2,0,0.333333333,14350
8422,2023,Andrew Benintendi,CHW,148,607,549,140,100,33,2,5,67,44,51,4,89,3,3,1,12,13,2,0.255009107,17901
8423,2023,Ramon Urias,BAL,110,390,354,92,64,21,3,4,45,37,27,0,101,8,1,0,10,1,1,0.259887005,18795
8424,2023,Austin Hays,BAL,142,556,510,140,86,36,2,16,75,66,38,1,139,3,5,0,11,5,1,0.274509803,19363
8425,2023,Jarred Kelenic,SEA,104,408,364,92,55,25,2,10,43,48,41,4,130,1,2,0,6,13,5,0.252747252,22558
8426,2023,Wilyer Abreu,BOS,27,85,76,24,16,6,0,2,10,14,9,0,23,0,0,0,0,3,0,0.315789473,23772
8427,2023,Shea Langeliers,OAK,131,482,441,90,46,18,4,22,50,63,33,2,141,5,2,1,10,3,2,0.204081632,25816
8428,2023,Josh Smith,TEX,80,225,190,34,19,8,1,6,27,15,23,0,53,9,1,2,3,1,0,0.178947368,26396
8429,2023,Christian Encarnacion-Strand,CIN,63,239,220,60,40,7,0,13,29,37,14,0,67,5,0,0,5,2,0,0.272727272,30011
8430,2023,Christian Vazquez,MIN,97,342,314,70,51,13,0,6,33,30,25,1,76,1,1,1,10,1,0,0.222929936,9774
8431,2023,Juniel Querecuto,STL,8,21,20,2,1,1,0,0,2,0,1,0,6,0,0,0,0,0,0,0.1,12140
8432,2023,Brandon Nimmo,NYM,148,625,541,147,94,27,4,22,84,59,71,0,134,10,3,0,5,3,3,0.271719038,12927
8433,2023,Javier Baez,DET,136,541,505,112,81,18,4,9,55,58,24,0,125,8,3,0,12,12,0,0.221782178,12979
8434,2023,Josh Bell,MIA,53,221,197,53,34,8,0,11,26,25,20,1,52,1,1,0,6,0,0,0.269035532,13145
8435,2023,Cavan Biggio,TOR,103,331,284,67,46,12,0,9,53,40,39,0,86,6,2,0,0,5,1,0.235915492,19252
8436,2023,Josh Rojas,SEA,45,134,125,34,26,4,0,4,24,14,9,0,30,0,0,0,1,6,0,0.272,19734
8437,2023,Logan Porter,KCR,10,38,31,6,4,1,0,1,4,3,5,0,11,1,0,1,2,0,0,0.193548387,20626
8438,2023,Nico Hoerner,CHC,147,665,598,169,131,25,4,9,93,67,49,0,81,13,4,1,12,40,7,0.282608695,21479
8439,2023,Tyler Freeman,CLE,60,164,149,36,26,6,0,4,19,17,10,0,29,2,1,2,3,5,0,0.241610738,22532
8440,2023,Christian Walker,ARI,156,647,572,145,75,35,2,33,83,100,59,3,125,7,8,0,13,11,0,0.253496503,13419
8441,2023,Julio Rodriguez,SEA,155,704,645,176,105,37,2,32,101,103,46,6,175,11,2,0,14,35,9,0.272868217,23697
8442,2023,Ji Hwan Bae,PIT,103,363,327,75,54,17,2,2,54,32,29,0,89,2,2,3,4,24,9,0.229357798,23818
8443,2023,Spencer Torkelson,DET,159,675,597,135,75,30,1,29,85,90,67,1,170,6,5,0,14,3,0,0.226130653,27465
8444,2023,Garrett Mitchell,MIL,19,71,63,14,10,2,1,1,8,5,7,0,26,0,1,0,0,1,1,0.222222222,27555
8445,2023,Adam Wainwright,STL,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2233
8446,2023,Mike Ford,SEA,83,250,218,49,27,6,0,16,32,34,24,0,81,7,1,0,4,0,0,0.224770642,15585
8447,2023,Yoan Moncada,CHW,90,350,327,85,53,20,1,11,38,39,20,0,103,2,1,0,6,1,0,0.259938837,17232
8448,2023,Alex Bregman,HOU,160,700,602,158,103,27,3,25,99,98,88,1,84,8,2,0,22,3,1,0.262458471,17678
8449,2023,TJ Friedl,CIN,138,547,481,135,87,22,8,18,73,65,45,1,90,10,3,8,0,27,6,0.28066528,19522
8450,2023,Andres Gimenez,CLE,153,603,545,137,93,25,4,15,74,59,31,3,111,20,3,4,10,30,6,0.251376146,19950
8451,2023,Christopher Morel,CHC,104,414,377,92,46,17,3,26,60,69,32,0,128,2,2,1,7,6,2,0.24403183,21897
8452,2023,Nick Allen,OAK,97,327,301,67,57,4,2,4,29,20,17,0,52,1,2,6,8,5,1,0.222591362,22277
8453,2023,Davis Schneider,TOR,35,140,116,32,11,12,1,8,22,20,20,0,43,4,0,0,2,1,0,0.275862068,23565
8454,2023,Jake Alu,WSN,50,171,155,36,31,2,1,2,14,16,10,0,40,3,2,1,2,5,1,0.232258064,25569
8455,2023,Junior Caminero,TBR,7,36,34,8,6,1,0,1,4,7,2,0,8,0,0,0,2,0,0,0.235294117,28163
8456,2023,Tyler Naquin,CHW,3,8,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,13359
8457,2023,Ke'Bryan Hayes,PIT,122,519,488,133,81,30,7,15,65,61,28,1,102,0,3,0,11,10,5,0.272540983,18577
8458,2023,William Contreras,MIL,140,598,529,156,100,38,1,17,86,78,61,2,124,5,2,1,22,6,1,0.29489603,20503
8459,2023,Chandler Seagle,SDP,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23552
8460,2023,Ezequiel Tovar,COL,149,596,562,144,90,36,4,14,78,70,25,0,161,4,3,2,10,11,5,0.256227758,24064
8461,2023,Liover Peguero,PIT,56,213,198,47,35,4,1,7,21,26,11,0,67,1,1,2,6,6,2,0.237373737,24273
8462,2023,Richie Palacios,STL,32,102,93,24,12,6,0,6,9,16,6,0,11,1,1,1,1,2,0,0.258064516,24589
8463,2023,Ji Man Choi,SDP,15,41,31,2,1,1,0,0,3,2,8,0,8,1,1,0,1,0,0,0.064516129,5452
8464,2023,Connor Joe,PIT,132,464,406,100,55,30,4,11,62,41,49,0,109,8,1,0,3,3,5,0.246305418,16572
8465,2023,Lane Thomas,WSN,156,667,614,162,97,34,3,28,100,85,35,0,172,11,7,0,5,20,4,0.263843648,16939
8466,2023,Seby Zavala,ARI,7,17,14,5,4,1,0,0,2,2,2,0,2,1,0,0,0,0,0,0.357142857,18887
8467,2023,Gavin Sheets,CHW,115,332,300,57,40,8,0,9,22,37,27,2,64,1,4,0,6,1,0,0.19,19901
8468,2023,Eguy Rosario,SDP,10,37,36,9,5,1,1,2,6,6,1,0,12,0,0,0,1,0,0,0.25,19964
8469,2023,Jared Young,CHC,16,47,43,8,3,0,3,2,8,8,3,0,13,1,0,0,1,2,0,0.186046511,20404
8470,2023,Miguel Amaya,CHC,50,155,130,27,19,3,0,5,17,17,12,0,40,11,1,1,2,0,0,0.207692307,21693
8471,2023,Jose Tena,CLE,15,32,29,7,5,2,0,0,2,3,3,0,12,0,0,0,0,0,0,0.24137931,23691
8472,2023,Cam Eden,TOR,3,6,6,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.166666666,25476
8473,2023,Drew Millas,WSN,11,33,28,8,5,2,0,1,1,6,4,0,5,0,0,1,2,0,0,0.285714285,25643
8474,2023,Michael Harris II,ATL,137,519,485,141,89,32,3,17,73,55,25,1,99,5,3,1,7,19,3,0.290721649,25931
8475,2023,Pete Crow-Armstrong,CHC,11,19,14,0,0,0,0,0,3,1,3,0,7,0,0,2,0,2,2,0.0,27769
